rules,support,confidence,coverage,lift,count
{Electrode Area cm2_1~} => {Carbon Black Derived_not},0.240298507,0.92,0.26119403,1.027333333,161
{Carbon Black Derived_not} => {Electrode Area cm2_1~},0.240298507,0.268333333,0.895522388,1.027333333,161
{Electrode Area cm2_1~} => {H-type Cell},0.249253731,0.954285714,0.26119403,0.995905652,167
{H-type Cell} => {Electrode Area cm2_1~},0.249253731,0.260124611,0.958208955,0.995905652,167
{Electrode Area cm2_1~} => {Oxidized N Ratio_0~25},0.247761194,0.948571429,0.26119403,0.980776014,166
{Oxidized N Ratio_0~25} => {Electrode Area cm2_1~},0.247761194,0.25617284,0.967164179,0.980776014,166
{Pyrolysis Temperature (¡ãC)_900~1000} => {ZIF or MOF Derived_yes},0.101492537,0.388571429,0.26119403,1.446349206,68
{ZIF or MOF Derived_yes} => {Pyrolysis Temperature (¡ãC)_900~1000},0.101492537,0.377777778,0.268656716,1.446349206,68
{Pyrolysis Temperature (¡ãC)_900~1000} => {Graphitic N Ratio_25~50},0.073134328,0.28,0.26119403,0.962051282,49
{Graphitic N Ratio_25~50} => {Pyrolysis Temperature (¡ãC)_900~1000},0.073134328,0.251282051,0.291044776,0.962051282,49
{Pyrolysis Temperature (¡ãC)_900~1000} => {Raman ID/IG Ratio_0.8~1},0.070149254,0.268571429,0.26119403,0.895238095,47
{Raman ID/IG Ratio_0.8~1} => {Pyrolysis Temperature (¡ãC)_900~1000},0.070149254,0.233830846,0.3,0.895238095,47
{Pyrolysis Temperature (¡ãC)_900~1000} => {Rising Rate (¡ãC min-1)_~4},0.053731343,0.205714286,0.26119403,0.665838509,36
{Pyrolysis Temperature (¡ãC)_900~1000} => {Nitrogen Cotent (wt. %)_~4},0.120895522,0.462857143,0.26119403,1.490934066,81
{Nitrogen Cotent (wt. %)_~4} => {Pyrolysis Temperature (¡ãC)_900~1000},0.120895522,0.389423077,0.310447761,1.490934066,81
{Pyrolysis Temperature (¡ãC)_900~1000} => {Main Transition Metal Content (wt. %)_0.5~2},0.079104478,0.302857143,0.26119403,0.948197597,53
{Main Transition Metal Content (wt. %)_0.5~2} => {Pyrolysis Temperature (¡ãC)_900~1000},0.079104478,0.247663551,0.319402985,0.948197597,53
{Pyrolysis Temperature (¡ãC)_900~1000} => {Ni},0.092537313,0.354285714,0.26119403,1.069240669,62
{Ni} => {Pyrolysis Temperature (¡ãC)_900~1000},0.092537313,0.279279279,0.331343284,1.069240669,62
{Pyrolysis Temperature (¡ãC)_900~1000} => {Pyrolysis Time (h)_~1},0.108955224,0.417142857,0.26119403,1.258944659,73
{Pyrolysis Time (h)_~1} => {Pyrolysis Temperature (¡ãC)_900~1000},0.108955224,0.328828829,0.331343284,1.258944659,73
{Pyrolysis Temperature (¡ãC)_900~1000} => {Pyrrolic N Ratio_25~50},0.091044776,0.348571429,0.26119403,1.002329859,61
{Pyrrolic N Ratio_25~50} => {Pyrolysis Temperature (¡ãC)_900~1000},0.091044776,0.261802575,0.347761194,1.002329859,61
{Pyrolysis Temperature (¡ãC)_900~1000} => {Catalyst Loading (mg cm-2)_~0.5},0.085074627,0.325714286,0.26119403,0.909285714,57
{Catalyst Loading (mg cm-2)_~0.5} => {Pyrolysis Temperature (¡ãC)_900~1000},0.085074627,0.2375,0.358208955,0.909285714,57
{qualified} => {Pyrolysis Time (h)_3~4},0.074626866,0.200803213,0.371641791,1.067763116,50
{qualified} => {Acid Wash_not},0.219402985,0.590361446,0.371641791,1.066151398,147
{Pyrolysis Temperature (¡ãC)_900~1000} => {BET Surface Area (m2/g)_0~500},0.062686567,0.24,0.26119403,0.630588235,42
{Pyrolysis Temperature (¡ãC)_900~1000} => {Pyrolysis Time (h)_1~2},0.085074627,0.325714286,0.26119403,0.820408163,57
{Pyrolysis Time (h)_1~2} => {Pyrolysis Temperature (¡ãC)_900~1000},0.085074627,0.214285714,0.397014925,0.820408163,57
{Pyrolysis Temperature (¡ãC)_900~1000} => {Electrolyte Concentration (M)_0.1},0.1,0.382857143,0.26119403,0.922713258,67
{Electrolyte Concentration (M)_0.1} => {Pyrolysis Temperature (¡ãC)_900~1000},0.1,0.241007194,0.414925373,0.922713258,67
{Pyrolysis Temperature (¡ãC)_900~1000} => {Electrolyte pH_~7},0.095522388,0.365714286,0.26119403,0.868895643,64
{Electrolyte pH_~7} => {Pyrolysis Temperature (¡ãC)_900~1000},0.095522388,0.226950355,0.420895522,0.868895643,64
{Pyrolysis Temperature (¡ãC)_900~1000} => {Nitrogen Cotent (wt. %)_4~8},0.113432836,0.434285714,0.26119403,0.996477495,76
{Nitrogen Cotent (wt. %)_4~8} => {Pyrolysis Temperature (¡ãC)_900~1000},0.113432836,0.260273973,0.435820896,0.996477495,76
{Pyrolysis Temperature (¡ãC)_900~1000} => {BET Surface Area (m2/g)_500~1000},0.128358209,0.491428571,0.26119403,1.123744515,86
{BET Surface Area (m2/g)_500~1000} => {Pyrolysis Temperature (¡ãC)_900~1000},0.128358209,0.293515358,0.437313433,1.123744515,86
{Pyrolysis Temperature (¡ãC)_900~1000} => {Acid Wash_yes},0.1,0.382857143,0.26119403,0.860786194,67
{Acid Wash_yes} => {Pyrolysis Temperature (¡ãC)_900~1000},0.1,0.224832215,0.444776119,0.860786194,67
{Pyrolysis Temperature (¡ãC)_900~1000} => {Catalyst Loading (mg cm-2)_0.5~1},0.149253731,0.571428571,0.26119403,1.227106227,100
{Catalyst Loading (mg cm-2)_0.5~1} => {Pyrolysis Temperature (¡ãC)_900~1000},0.149253731,0.320512821,0.465671642,1.227106227,100
{Pyrolysis Temperature (¡ãC)_900~1000} => {Raman ID/IG Ratio_1~1.2},0.152238806,0.582857143,0.26119403,1.216555407,102
{Raman ID/IG Ratio_1~1.2} => {Pyrolysis Temperature (¡ãC)_900~1000},0.152238806,0.317757009,0.479104478,1.216555407,102
{Pyrolysis Temperature (¡ãC)_900~1000} => {Electrolyte Concentration (M)_0.5},0.141791045,0.542857143,0.26119403,1.051197358,95
{Electrolyte Concentration (M)_0.5} => {Pyrolysis Temperature (¡ãC)_900~1000},0.141791045,0.274566474,0.51641791,1.051197358,95
{Pyrolysis Temperature (¡ãC)_900~1000} => {Electrolyte pH_7~8},0.146268657,0.56,0.26119403,1.081268012,98
{Electrolyte pH_7~8} => {Pyrolysis Temperature (¡ãC)_900~1000},0.146268657,0.282420749,0.517910448,1.081268012,98
{Pyrolysis Temperature (¡ãC)_900~1000} => {Rising Rate (¡ãC min-1)_4~8},0.165671642,0.634285714,0.26119403,1.193739968,111
{Rising Rate (¡ãC min-1)_4~8} => {Pyrolysis Temperature (¡ãC)_900~1000},0.165671642,0.311797753,0.531343284,1.193739968,111
{Pyrolysis Temperature (¡ãC)_900~1000} => {Metal-N Coordination Number (XAS)_3~4},0.137313433,0.525714286,0.26119403,0.9894061,92
{Metal-N Coordination Number (XAS)_3~4} => {Pyrolysis Temperature (¡ãC)_900~1000},0.137313433,0.258426966,0.531343284,0.9894061,92
{Pyrolysis Temperature (¡ãC)_900~1000} => {Pyridinic N Ratio_25~50},0.164179104,0.628571429,0.26119403,1.141308556,110
{Pyridinic N Ratio_25~50} => {Pyrolysis Temperature (¡ãC)_900~1000},0.164179104,0.298102981,0.550746269,1.141308556,110
{Pyrolysis Temperature (¡ãC)_900~1000} => {Acid Wash_not},0.16119403,0.617142857,0.26119403,1.11451675,108
{Acid Wash_not} => {Pyrolysis Temperature (¡ãC)_900~1000},0.16119403,0.291105121,0.553731343,1.11451675,108
{Pyrolysis Temperature (¡ãC)_900~1000} => {Graphitic N Ratio_0~25},0.131343284,0.502857143,0.26119403,0.884289464,88
{Graphitic N Ratio_0~25} => {Pyrolysis Temperature (¡ãC)_900~1000},0.131343284,0.230971129,0.568656716,0.884289464,88
{Pyrolysis Temperature (¡ãC)_900~1000} => {Pyrrolic N Ratio_0~25},0.164179104,0.628571429,0.26119403,1.029689137,110
{Pyrrolic N Ratio_0~25} => {Pyrolysis Temperature (¡ãC)_900~1000},0.164179104,0.268948655,0.610447761,1.029689137,110
{Pyrolysis Temperature (¡ãC)_900~1000} => {disqualified},0.143283582,0.548571429,0.26119403,0.875102041,96
{disqualified} => {Pyrolysis Temperature (¡ãC)_900~1000},0.143283582,0.228571429,0.626865672,0.875102041,96
{Pyrolysis Temperature (¡ãC)_900~1000} => {ZIF or MOF Derived_not},0.159701493,0.611428571,0.26119403,0.837744668,107
{ZIF or MOF Derived_not} => {Pyrolysis Temperature (¡ãC)_900~1000},0.159701493,0.218813906,0.729850746,0.837744668,107
{Pyrolysis Temperature (¡ãC)_900~1000} => {Electrode Area cm2_~1},0.192537313,0.737142857,0.26119403,0.999768652,129
{Electrode Area cm2_~1} => {Pyrolysis Temperature (¡ãC)_900~1000},0.192537313,0.261133603,0.737313433,0.999768652,129
{Pyrolysis Temperature (¡ãC)_900~1000} => {Nafion117},0.205970149,0.788571429,0.26119403,1.060929432,138
{Nafion117} => {Pyrolysis Temperature (¡ãC)_900~1000},0.205970149,0.277108434,0.743283582,1.060929432,138
{Pyrolysis Temperature (¡ãC)_900~1000} => {Glassy Carbon},0.198507463,0.76,0.26119403,1.012326044,133
{Glassy Carbon} => {Pyrolysis Temperature (¡ãC)_900~1000},0.198507463,0.264413519,0.750746269,1.012326044,133
{Pyrolysis Temperature (¡ãC)_900~1000} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.229850746,0.88,0.26119403,1.062342342,154
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Pyrolysis Temperature (¡ãC)_900~1000},0.229850746,0.277477477,0.828358209,1.062342342,154
{Pyrolysis Temperature (¡ãC)_900~1000} => {Hard or Soft Templated_not},0.210447761,0.805714286,0.26119403,0.9421092,141
{Hard or Soft Templated_not} => {Pyrolysis Temperature (¡ãC)_900~1000},0.210447761,0.246073298,0.855223881,0.9421092,141
{Pyrolysis Temperature (¡ãC)_900~1000} => {Biomass or other Organic Derived_not},0.243283582,0.931428571,0.26119403,1.079683638,163
{Biomass or other Organic Derived_not} => {Pyrolysis Temperature (¡ãC)_900~1000},0.243283582,0.28200692,0.862686567,1.079683638,163
{Pyrolysis Temperature (¡ãC)_900~1000} => {Carbon Nanofiber/Nanotubes_not},0.247761194,0.948571429,0.26119403,1.088258317,166
{Carbon Nanofiber/Nanotubes_not} => {Pyrolysis Temperature (¡ãC)_900~1000},0.247761194,0.284246575,0.871641791,1.088258317,166
{Pyrolysis Temperature (¡ãC)_900~1000} => {Polymer Derived_not},0.21641791,0.828571429,0.26119403,0.937741313,145
{Polymer Derived_not} => {Pyrolysis Temperature (¡ãC)_900~1000},0.21641791,0.244932432,0.88358209,0.937741313,145
{Pyrolysis Temperature (¡ãC)_900~1000} => {Carbon Black Derived_not},0.231343284,0.885714286,0.26119403,0.989047619,155
{Carbon Black Derived_not} => {Pyrolysis Temperature (¡ãC)_900~1000},0.231343284,0.258333333,0.895522388,0.989047619,155
{Pyrolysis Temperature (¡ãC)_900~1000} => {H-type Cell},0.250746269,0.96,0.26119403,1.001869159,168
{H-type Cell} => {Pyrolysis Temperature (¡ãC)_900~1000},0.250746269,0.261682243,0.958208955,1.001869159,168
{Pyrolysis Temperature (¡ãC)_900~1000} => {Oxidized N Ratio_0~25},0.250746269,0.96,0.26119403,0.992592593,168
{Oxidized N Ratio_0~25} => {Pyrolysis Temperature (¡ãC)_900~1000},0.250746269,0.259259259,0.967164179,0.992592593,168
{ZIF or MOF Derived_yes} => {Graphitic N Ratio_25~50},0.070149254,0.261111111,0.268656716,0.897150997,47
{Graphitic N Ratio_25~50} => {ZIF or MOF Derived_yes},0.070149254,0.241025641,0.291044776,0.897150997,47
{ZIF or MOF Derived_yes} => {Raman ID/IG Ratio_0.8~1},0.101492537,0.377777778,0.268656716,1.259259259,68
{Raman ID/IG Ratio_0.8~1} => {ZIF or MOF Derived_yes},0.101492537,0.338308458,0.3,1.259259259,68
{ZIF or MOF Derived_yes} => {Rising Rate (¡ãC min-1)_~4},0.06119403,0.227777778,0.268656716,0.737251744,41
{ZIF or MOF Derived_yes} => {Pyridinic N Ratio_50~75},0.120895522,0.45,0.268656716,1.415492958,81
{Pyridinic N Ratio_50~75} => {ZIF or MOF Derived_yes},0.120895522,0.38028169,0.317910448,1.415492958,81
{ZIF or MOF Derived_yes} => {Main Transition Metal Content (wt. %)_0.5~2},0.108955224,0.405555556,0.268656716,1.26973001,73
{Main Transition Metal Content (wt. %)_0.5~2} => {ZIF or MOF Derived_yes},0.108955224,0.341121495,0.319402985,1.26973001,73
{ZIF or MOF Derived_yes} => {Ni},0.071641791,0.266666667,0.268656716,0.804804805,48
{Ni} => {ZIF or MOF Derived_yes},0.071641791,0.216216216,0.331343284,0.804804805,48
{ZIF or MOF Derived_yes} => {Pyrolysis Time (h)_~1},0.067164179,0.25,0.268656716,0.754504505,45
{Pyrolysis Time (h)_~1} => {ZIF or MOF Derived_yes},0.067164179,0.202702703,0.331343284,0.754504505,45
{ZIF or MOF Derived_yes} => {Pyrolysis Temperature (¡ãC)_800~900},0.082089552,0.305555556,0.268656716,0.909876543,55
{Pyrolysis Temperature (¡ãC)_800~900} => {ZIF or MOF Derived_yes},0.082089552,0.244444444,0.335820896,0.909876543,55
{ZIF or MOF Derived_yes} => {Pyrrolic N Ratio_25~50},0.094029851,0.35,0.268656716,1.006437768,63
{Pyrrolic N Ratio_25~50} => {ZIF or MOF Derived_yes},0.094029851,0.270386266,0.347761194,1.006437768,63
{ZIF or MOF Derived_yes} => {Catalyst Loading (mg cm-2)_~0.5},0.058208955,0.216666667,0.268656716,0.604861111,39
{Acid Wash_not} => {qualified},0.219402985,0.396226415,0.553731343,1.066151398,147
{Nitrogen Cotent (wt. %)_~4} => {qualified},0.12238806,0.394230769,0.310447761,1.060781588,82
{ZIF or MOF Derived_yes} => {Pyrolysis Time (h)_1~2},0.092537313,0.344444444,0.268656716,0.867585631,62
{Pyrolysis Time (h)_1~2} => {ZIF or MOF Derived_yes},0.092537313,0.233082707,0.397014925,0.867585631,62
{ZIF or MOF Derived_yes} => {Electrolyte Concentration (M)_0.1},0.094029851,0.35,0.268656716,0.84352518,63
{Electrolyte Concentration (M)_0.1} => {ZIF or MOF Derived_yes},0.094029851,0.226618705,0.414925373,0.84352518,63
{ZIF or MOF Derived_yes} => {Electrolyte pH_~7},0.098507463,0.366666667,0.268656716,0.871158392,66
{Electrolyte pH_~7} => {ZIF or MOF Derived_yes},0.098507463,0.234042553,0.420895522,0.871158392,66
{ZIF or MOF Derived_yes} => {Nitrogen Cotent (wt. %)_4~8},0.11641791,0.433333333,0.268656716,0.994292237,78
{Nitrogen Cotent (wt. %)_4~8} => {ZIF or MOF Derived_yes},0.11641791,0.267123288,0.435820896,0.994292237,78
{ZIF or MOF Derived_yes} => {BET Surface Area (m2/g)_500~1000},0.158208955,0.588888889,0.268656716,1.346605992,106
{BET Surface Area (m2/g)_500~1000} => {ZIF or MOF Derived_yes},0.158208955,0.361774744,0.437313433,1.346605992,106
{ZIF or MOF Derived_yes} => {Acid Wash_yes},0.089552239,0.333333333,0.268656716,0.749440716,60
{Acid Wash_yes} => {ZIF or MOF Derived_yes},0.089552239,0.201342282,0.444776119,0.749440716,60
{ZIF or MOF Derived_yes} => {Catalyst Loading (mg cm-2)_0.5~1},0.147761194,0.55,0.268656716,1.181089744,99
{Catalyst Loading (mg cm-2)_0.5~1} => {ZIF or MOF Derived_yes},0.147761194,0.317307692,0.465671642,1.181089744,99
{ZIF or MOF Derived_yes} => {Raman ID/IG Ratio_1~1.2},0.137313433,0.511111111,0.268656716,1.066805123,92
{Raman ID/IG Ratio_1~1.2} => {ZIF or MOF Derived_yes},0.137313433,0.286604361,0.479104478,1.066805123,92
{ZIF or MOF Derived_yes} => {Electrolyte Concentration (M)_0.5},0.132835821,0.494444444,0.268656716,0.957450225,89
{Electrolyte Concentration (M)_0.5} => {ZIF or MOF Derived_yes},0.132835821,0.257225434,0.51641791,0.957450225,89
{ZIF or MOF Derived_yes} => {Electrolyte pH_7~8},0.126865672,0.472222222,0.268656716,0.911783541,85
{Electrolyte pH_7~8} => {ZIF or MOF Derived_yes},0.126865672,0.244956772,0.517910448,0.911783541,85
{ZIF or MOF Derived_yes} => {Rising Rate (¡ãC min-1)_4~8},0.182089552,0.677777778,0.268656716,1.275593009,122
{Rising Rate (¡ãC min-1)_4~8} => {ZIF or MOF Derived_yes},0.182089552,0.342696629,0.531343284,1.275593009,122
{ZIF or MOF Derived_yes} => {Metal-N Coordination Number (XAS)_3~4},0.143283582,0.533333333,0.268656716,1.003745318,96
{Metal-N Coordination Number (XAS)_3~4} => {ZIF or MOF Derived_yes},0.143283582,0.269662921,0.531343284,1.003745318,96
{ZIF or MOF Derived_yes} => {Pyridinic N Ratio_25~50},0.134328358,0.5,0.268656716,0.907859079,90
{Pyridinic N Ratio_25~50} => {ZIF or MOF Derived_yes},0.134328358,0.243902439,0.550746269,0.907859079,90
{ZIF or MOF Derived_yes} => {Acid Wash_not},0.179104478,0.666666667,0.268656716,1.203953279,120
{Acid Wash_not} => {ZIF or MOF Derived_yes},0.179104478,0.323450135,0.553731343,1.203953279,120
{ZIF or MOF Derived_yes} => {Graphitic N Ratio_0~25},0.174626866,0.65,0.268656716,1.143044619,117
{Graphitic N Ratio_0~25} => {ZIF or MOF Derived_yes},0.174626866,0.307086614,0.568656716,1.143044619,117
{ZIF or MOF Derived_yes} => {Pyrrolic N Ratio_0~25},0.171641791,0.638888889,0.268656716,1.0465906,115
{Pyrrolic N Ratio_0~25} => {ZIF or MOF Derived_yes},0.171641791,0.281173594,0.610447761,1.0465906,115
{ZIF or MOF Derived_yes} => {disqualified},0.147761194,0.55,0.268656716,0.877380952,99
{disqualified} => {ZIF or MOF Derived_yes},0.147761194,0.235714286,0.626865672,0.877380952,99
{ZIF or MOF Derived_yes} => {Electrode Area cm2_~1},0.186567164,0.694444444,0.268656716,0.94185785,125
{Electrode Area cm2_~1} => {ZIF or MOF Derived_yes},0.186567164,0.253036437,0.737313433,0.94185785,125
{ZIF or MOF Derived_yes} => {Nafion117},0.162686567,0.605555556,0.268656716,0.814703257,109
{Nafion117} => {ZIF or MOF Derived_yes},0.162686567,0.218875502,0.743283582,0.814703257,109
{ZIF or MOF Derived_yes} => {Glassy Carbon},0.235820896,0.877777778,0.268656716,1.16920698,158
{Glassy Carbon} => {ZIF or MOF Derived_yes},0.235820896,0.314115308,0.750746269,1.16920698,158
{ZIF or MOF Derived_yes} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.268656716,1,0.268656716,1.207207207,180
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {ZIF or MOF Derived_yes},0.268656716,0.324324324,0.828358209,1.207207207,180
{ZIF or MOF Derived_yes} => {Hard or Soft Templated_not},0.26119403,0.972222222,0.268656716,1.136804344,175
{Hard or Soft Templated_not} => {ZIF or MOF Derived_yes},0.26119403,0.305410122,0.855223881,1.136804344,175
{ZIF or MOF Derived_yes} => {Biomass or other Organic Derived_not},0.268656716,1,0.268656716,1.15916955,180
{Biomass or other Organic Derived_not} => {ZIF or MOF Derived_yes},0.268656716,0.311418685,0.862686567,1.15916955,180
{ZIF or MOF Derived_yes} => {Carbon Nanofiber/Nanotubes_not},0.268656716,1,0.268656716,1.147260274,180
{Carbon Nanofiber/Nanotubes_not} => {ZIF or MOF Derived_yes},0.268656716,0.308219178,0.871641791,1.147260274,180
{ZIF or MOF Derived_yes} => {Polymer Derived_not},0.268656716,1,0.268656716,1.131756757,180
{Polymer Derived_not} => {ZIF or MOF Derived_yes},0.268656716,0.304054054,0.88358209,1.131756757,180
{ZIF or MOF Derived_yes} => {Carbon Black Derived_not},0.268656716,1,0.268656716,1.116666667,180
{Carbon Black Derived_not} => {ZIF or MOF Derived_yes},0.268656716,0.3,0.895522388,1.116666667,180
{ZIF or MOF Derived_yes} => {H-type Cell},0.258208955,0.961111111,0.268656716,1.00302873,173
{H-type Cell} => {ZIF or MOF Derived_yes},0.258208955,0.269470405,0.958208955,1.00302873,173
{ZIF or MOF Derived_yes} => {Oxidized N Ratio_0~25},0.26119403,0.972222222,0.268656716,1.005229767,175
{Oxidized N Ratio_0~25} => {ZIF or MOF Derived_yes},0.26119403,0.270061728,0.967164179,1.005229767,175
{Graphitic N Ratio_25~50} => {Rising Rate (¡ãC min-1)_~4},0.102985075,0.353846154,0.291044776,1.145299145,69
{Rising Rate (¡ãC min-1)_~4} => {Graphitic N Ratio_25~50},0.102985075,0.333333333,0.308955224,1.145299145,69
{Graphitic N Ratio_25~50} => {Nitrogen Cotent (wt. %)_~4},0.107462687,0.369230769,0.291044776,1.189349112,72
{Nitrogen Cotent (wt. %)_~4} => {Graphitic N Ratio_25~50},0.107462687,0.346153846,0.310447761,1.189349112,72
{Graphitic N Ratio_25~50} => {Main Transition Metal Content (wt. %)_0.5~2},0.094029851,0.323076923,0.291044776,1.011502516,63
{Main Transition Metal Content (wt. %)_0.5~2} => {Graphitic N Ratio_25~50},0.094029851,0.294392523,0.319402985,1.011502516,63
{Graphitic N Ratio_25~50} => {Ni},0.079104478,0.271794872,0.291044776,0.82028182,53
{Ni} => {Graphitic N Ratio_25~50},0.079104478,0.238738739,0.331343284,0.82028182,53
{Graphitic N Ratio_25~50} => {Pyrolysis Time (h)_~1},0.065671642,0.225641026,0.291044776,0.680988681,44
{Graphitic N Ratio_25~50} => {Pyrolysis Temperature (¡ãC)_800~900},0.11641791,0.4,0.291044776,1.191111111,78
{Pyrolysis Temperature (¡ãC)_800~900} => {Graphitic N Ratio_25~50},0.11641791,0.346666667,0.335820896,1.191111111,78
{Graphitic N Ratio_25~50} => {Catalyst Loading (mg cm-2)_~0.5},0.126865672,0.435897436,0.291044776,1.216880342,85
{Catalyst Loading (mg cm-2)_~0.5} => {Graphitic N Ratio_25~50},0.126865672,0.354166667,0.358208955,1.216880342,85
{qualified} => {Nitrogen Cotent (wt. %)_~4},0.12238806,0.329317269,0.371641791,1.060781588,82
{qualified} => {Pyrrolic N Ratio_0~25},0.240298507,0.646586345,0.371641791,1.059200126,161
{Graphitic N Ratio_25~50} => {BET Surface Area (m2/g)_0~500},0.119402985,0.41025641,0.291044776,1.077928607,80
{BET Surface Area (m2/g)_0~500} => {Graphitic N Ratio_25~50},0.119402985,0.31372549,0.380597015,1.077928607,80
{Graphitic N Ratio_25~50} => {Pyrolysis Time (h)_1~2},0.132835821,0.456410256,0.291044776,1.149604781,89
{Pyrolysis Time (h)_1~2} => {Graphitic N Ratio_25~50},0.132835821,0.334586466,0.397014925,1.149604781,89
{Graphitic N Ratio_25~50} => {Electrolyte Concentration (M)_0.1},0.104477612,0.358974359,0.291044776,0.865154031,70
{Electrolyte Concentration (M)_0.1} => {Graphitic N Ratio_25~50},0.104477612,0.251798561,0.414925373,0.865154031,70
{Graphitic N Ratio_25~50} => {Electrolyte pH_~7},0.114925373,0.394871795,0.291044776,0.938170576,77
{Electrolyte pH_~7} => {Graphitic N Ratio_25~50},0.114925373,0.273049645,0.420895522,0.938170576,77
{Graphitic N Ratio_25~50} => {Nitrogen Cotent (wt. %)_4~8},0.129850746,0.446153846,0.291044776,1.023709168,87
{Nitrogen Cotent (wt. %)_4~8} => {Graphitic N Ratio_25~50},0.129850746,0.297945205,0.435820896,1.023709168,87
{Graphitic N Ratio_25~50} => {BET Surface Area (m2/g)_500~1000},0.123880597,0.425641026,0.291044776,0.97330883,83
{BET Surface Area (m2/g)_500~1000} => {Graphitic N Ratio_25~50},0.123880597,0.283276451,0.437313433,0.97330883,83
{Graphitic N Ratio_25~50} => {Acid Wash_yes},0.125373134,0.430769231,0.291044776,0.968508002,84
{Acid Wash_yes} => {Graphitic N Ratio_25~50},0.125373134,0.281879195,0.444776119,0.968508002,84
{Graphitic N Ratio_25~50} => {Catalyst Loading (mg cm-2)_0.5~1},0.123880597,0.425641026,0.291044776,0.914036818,83
{Catalyst Loading (mg cm-2)_0.5~1} => {Graphitic N Ratio_25~50},0.123880597,0.266025641,0.465671642,0.914036818,83
{Graphitic N Ratio_25~50} => {Raman ID/IG Ratio_1~1.2},0.158208955,0.543589744,0.291044776,1.134595415,106
{Raman ID/IG Ratio_1~1.2} => {Graphitic N Ratio_25~50},0.158208955,0.330218069,0.479104478,1.134595415,106
{Graphitic N Ratio_25~50} => {Electrolyte Concentration (M)_0.5},0.170149254,0.584615385,0.291044776,1.132058693,114
{Electrolyte Concentration (M)_0.5} => {Graphitic N Ratio_25~50},0.170149254,0.329479769,0.51641791,1.132058693,114
{Graphitic N Ratio_25~50} => {Electrolyte pH_7~8},0.167164179,0.574358974,0.291044776,1.108992832,112
{Electrolyte pH_7~8} => {Graphitic N Ratio_25~50},0.167164179,0.322766571,0.517910448,1.108992832,112
{Graphitic N Ratio_25~50} => {Rising Rate (¡ãC min-1)_4~8},0.168656716,0.579487179,0.291044776,1.090607894,113
{Rising Rate (¡ãC min-1)_4~8} => {Graphitic N Ratio_25~50},0.168656716,0.31741573,0.531343284,1.090607894,113
{Graphitic N Ratio_25~50} => {Metal-N Coordination Number (XAS)_3~4},0.16119403,0.553846154,0.291044776,1.042350908,108
{Metal-N Coordination Number (XAS)_3~4} => {Graphitic N Ratio_25~50},0.16119403,0.303370787,0.531343284,1.042350908,108
{Graphitic N Ratio_25~50} => {Pyridinic N Ratio_25~50},0.201492537,0.692307692,0.291044776,1.257035647,135
{Pyridinic N Ratio_25~50} => {Graphitic N Ratio_25~50},0.201492537,0.365853659,0.550746269,1.257035647,135
{Graphitic N Ratio_25~50} => {Acid Wash_not},0.165671642,0.569230769,0.291044776,1.027990877,111
{Acid Wash_not} => {Graphitic N Ratio_25~50},0.165671642,0.299191375,0.553731343,1.027990877,111
{Graphitic N Ratio_25~50} => {Pyrrolic N Ratio_0~25},0.240298507,0.825641026,0.291044776,1.352517084,161
{Pyrrolic N Ratio_0~25} => {Graphitic N Ratio_25~50},0.240298507,0.393643032,0.610447761,1.352517084,161
{Graphitic N Ratio_25~50} => {disqualified},0.182089552,0.625641026,0.291044776,0.998046398,122
{disqualified} => {Graphitic N Ratio_25~50},0.182089552,0.29047619,0.626865672,0.998046398,122
{Graphitic N Ratio_25~50} => {ZIF or MOF Derived_not},0.220895522,0.758974359,0.291044776,1.039903518,148
{ZIF or MOF Derived_not} => {Graphitic N Ratio_25~50},0.220895522,0.302658487,0.729850746,1.039903518,148
{Graphitic N Ratio_25~50} => {Electrode Area cm2_~1},0.21641791,0.743589744,0.291044776,1.008512405,145
{Electrode Area cm2_~1} => {Graphitic N Ratio_25~50},0.21641791,0.293522267,0.737313433,1.008512405,145
{Graphitic N Ratio_25~50} => {Nafion117},0.210447761,0.723076923,0.291044776,0.972814334,141
{Nafion117} => {Graphitic N Ratio_25~50},0.210447761,0.28313253,0.743283582,0.972814334,141
{Graphitic N Ratio_25~50} => {Glassy Carbon},0.21641791,0.743589744,0.291044776,0.990467452,145
{Glassy Carbon} => {Graphitic N Ratio_25~50},0.21641791,0.288270378,0.750746269,0.990467452,145
{Graphitic N Ratio_25~50} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.240298507,0.825641026,0.291044776,0.996719797,161
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Graphitic N Ratio_25~50},0.240298507,0.29009009,0.828358209,0.996719797,161
{Graphitic N Ratio_25~50} => {Hard or Soft Templated_not},0.235820896,0.81025641,0.291044776,0.947420235,158
{Hard or Soft Templated_not} => {Graphitic N Ratio_25~50},0.235820896,0.27574171,0.855223881,0.947420235,158
{Graphitic N Ratio_25~50} => {Biomass or other Organic Derived_not},0.250746269,0.861538462,0.291044776,0.998669151,168
{Biomass or other Organic Derived_not} => {Graphitic N Ratio_25~50},0.250746269,0.290657439,0.862686567,0.998669151,168
