rules,support,confidence,coverage,lift,count
{Electrode Area cm2_1~} => {Electrolyte Concentration (M)_0.5},0.099369085,0.372781065,0.266561514,0.701315119,63
{Electrode Area cm2_1~} => {Electrolyte pH_7~8},0.110410095,0.414201183,0.266561514,0.772363383,70
{Electrolyte pH_7~8} => {Electrode Area cm2_1~},0.110410095,0.205882353,0.536277603,0.772363383,70
{Electrode Area cm2_1~} => {Rising Rate_4~8},0.124605678,0.467455621,0.266561514,0.861531581,79
{Rising Rate_4~8} => {Electrode Area cm2_1~},0.124605678,0.229651163,0.542586751,0.861531581,79
{Electrode Area cm2_1~} => {Acid Wash_not},0.146687697,0.550295858,0.266561514,1.008345589,93
{Acid Wash_not} => {Electrode Area cm2_1~},0.146687697,0.268786127,0.545741325,1.008345589,93
{Electrode Area cm2_1~} => {Pyridinic N Ratio_25~50},0.111987382,0.420118343,0.266561514,0.763194927,71
{Pyridinic N Ratio_25~50} => {Electrode Area cm2_1~},0.111987382,0.203438395,0.550473186,0.763194927,71
{Electrode Area cm2_1~} => {Graphitic N Ratio_0~25},0.157728707,0.591715976,0.266561514,1.050834535,100
{Graphitic N Ratio_0~25} => {Electrode Area cm2_1~},0.157728707,0.280112045,0.563091483,1.050834535,100
{Electrode Area cm2_1~} => {Pyrrolic N Ratio_0~25},0.154574132,0.579881657,0.266561514,0.935483385,98
{Pyrrolic N Ratio_0~25} => {Electrode Area cm2_1~},0.154574132,0.249363868,0.619873817,0.935483385,98
{Electrode Area cm2_1~} => {ZIF or MOF Derived_not},0.181388013,0.680473373,0.266561514,0.93380978,115
{ZIF or MOF Derived_not} => {Electrode Area cm2_1~},0.181388013,0.248917749,0.728706625,0.93380978,115
{Electrode Area cm2_1~} => {Glassy Carbon},0.186119874,0.698224852,0.266561514,0.945885804,118
{Glassy Carbon} => {Electrode Area cm2_1~},0.186119874,0.252136752,0.738170347,0.945885804,118
{Electrode Area cm2_1~} => {Nafion117},0.190851735,0.715976331,0.266561514,0.96580637,121
{Nafion117} => {Electrode Area cm2_1~},0.190851735,0.257446809,0.741324921,0.96580637,121
{Electrode Area cm2_1~} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.217665615,0.816568047,0.266561514,0.987985004,138
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Electrode Area cm2_1~},0.217665615,0.263358779,0.826498423,0.987985004,138
{Electrode Area cm2_1~} => {Hard or Soft Templated_not},0.231861199,0.869822485,0.266561514,1.01746763,147
{Hard or Soft Templated_not} => {Electrode Area cm2_1~},0.231861199,0.271217712,0.85488959,1.01746763,147
{Electrode Area cm2_1~} => {Carbon Nanofiber/Nanotubes_not},0.222397476,0.834319527,0.266561514,0.963494681,141
{Carbon Nanofiber/Nanotubes_not} => {Electrode Area cm2_1~},0.222397476,0.256830601,0.865930599,0.963494681,141
{Electrode Area cm2_1~} => {Biomass or other Organic Derived_not},0.247634069,0.928994083,0.266561514,1.061229277,157
{Biomass or other Organic Derived_not} => {Electrode Area cm2_1~},0.247634069,0.282882883,0.875394322,1.061229277,157
{Electrode Area cm2_1~} => {Polymer Derived_not},0.239747634,0.899408284,0.266561514,1.020080236,152
{Polymer Derived_not} => {Electrode Area cm2_1~},0.239747634,0.271914132,0.88170347,1.020080236,152
{Electrode Area cm2_1~} => {disqualified},0.238170347,0.893491124,0.266561514,1.004385413,151
{disqualified} => {Electrode Area cm2_1~},0.238170347,0.267730496,0.889589905,1.004385413,151
{Electrode Area cm2_1~} => {Carbon Black Derived_not},0.249211356,0.934911243,0.266561514,1.045385763,158
{Carbon Black Derived_not} => {Electrode Area cm2_1~},0.249211356,0.278659612,0.894321767,1.045385763,158
{Electrode Area cm2_1~} => {H-type Cell},0.253943218,0.952662722,0.266561514,0.996680141,161
{H-type Cell} => {Electrode Area cm2_1~},0.253943218,0.265676568,0.955835962,0.996680141,161
{Electrode Area cm2_1~} => {Oxidized N Ratio_~25},0.252365931,0.946745562,0.266561514,0.980778899,160
{Oxidized N Ratio_~25} => {Electrode Area cm2_1~},0.252365931,0.261437908,0.965299685,0.980778899,160
{ZIF or MOF Derived_yes} => {Raman ID/IG Ratio_0.8~1},0.100946372,0.374269006,0.269716088,1.289600814,64
{Raman ID/IG Ratio_0.8~1} => {ZIF or MOF Derived_yes},0.100946372,0.347826087,0.29022082,1.289600814,64
{ZIF or MOF Derived_yes} => {Rising Rate_~4},0.061514196,0.228070175,0.269716088,0.773243269,39
{Rising Rate_~4} => {ZIF or MOF Derived_yes},0.061514196,0.20855615,0.294952681,0.773243269,39
{ZIF or MOF Derived_yes} => {Graphitic N Ratio_25~50},0.070977918,0.263157895,0.269716088,0.864466867,45
{Graphitic N Ratio_25~50} => {ZIF or MOF Derived_yes},0.070977918,0.233160622,0.304416404,0.864466867,45
{ZIF or MOF Derived_yes} => {Main Transition Metal Content (wt. %)_0.5~2},0.108832808,0.403508772,0.269716088,1.266458225,69
{Main Transition Metal Content (wt. %)_0.5~2} => {ZIF or MOF Derived_yes},0.108832808,0.341584158,0.318611987,1.266458225,69
{ZIF or MOF Derived_yes} => {Pyridinic N Ratio_50~75},0.127760252,0.473684211,0.269716088,1.479388125,81
{Pyridinic N Ratio_50~75} => {ZIF or MOF Derived_yes},0.127760252,0.399014778,0.320189274,1.479388125,81
{ZIF or MOF Derived_yes} => {Pyrolysis Time (h)_~1},0.06466877,0.239766082,0.269716088,0.727328689,41
{ZIF or MOF Derived_yes} => {Pyrrolic N Ratio_25~50},0.093059937,0.34502924,0.269716088,1.02218943,59
{Pyrrolic N Ratio_25~50} => {ZIF or MOF Derived_yes},0.093059937,0.275700935,0.337539432,1.02218943,59
{ZIF or MOF Derived_yes} => {Ni},0.074132492,0.274853801,0.269716088,0.810499116,47
{Ni} => {ZIF or MOF Derived_yes},0.074132492,0.218604651,0.339116719,0.810499116,47
{ZIF or MOF Derived_yes} => {Pyrolysis Temperature_800~900},0.086750789,0.321637427,0.269716088,0.939714879,55
{Pyrolysis Temperature_800~900} => {ZIF or MOF Derived_yes},0.086750789,0.253456221,0.342271293,0.939714879,55
{ZIF or MOF Derived_yes} => {Catalyst Loading (mg cm-2)_~0.5},0.061514196,0.228070175,0.269716088,0.631425726,39
{ZIF or MOF Derived_yes} => {Electrolyte pH_~7},0.094637224,0.350877193,0.269716088,0.875811576,60
{Electrolyte pH_~7} => {ZIF or MOF Derived_yes},0.094637224,0.236220472,0.400630915,0.875811576,60
{ZIF or MOF Derived_yes} => {Electrolyte Concentration (M)_0.1},0.088328076,0.32748538,0.269716088,0.817424138,56
{Electrolyte Concentration (M)_0.1} => {ZIF or MOF Derived_yes},0.088328076,0.220472441,0.400630915,0.817424138,56
{ZIF or MOF Derived_yes} => {Pyrolysis Time (h)_1~2},0.097791798,0.362573099,0.269716088,0.901456255,62
{Pyrolysis Time (h)_1~2} => {ZIF or MOF Derived_yes},0.097791798,0.243137255,0.402208202,0.901456255,62
{ZIF or MOF Derived_yes} => {Nitrogen Cotent (wt. %)_4~8},0.116719243,0.432748538,0.269716088,0.997682084,74
{Nitrogen Cotent (wt. %)_4~8} => {ZIF or MOF Derived_yes},0.116719243,0.269090909,0.433753943,0.997682084,74
{ZIF or MOF Derived_yes} => {BET Surface Area (m2/g)_500~1000},0.159305994,0.590643275,0.269716088,1.342178625,101
{BET Surface Area (m2/g)_500~1000} => {ZIF or MOF Derived_yes},0.159305994,0.362007168,0.440063091,1.342178625,101
{ZIF or MOF Derived_yes} => {Acid Wash_yes},0.089905363,0.333333333,0.269716088,0.736353078,57
{ZIF or MOF Derived_yes} => {Catalyst Loading (mg cm-2)_0.5~1},0.148264984,0.549707602,0.269716088,1.189469692,94
{Catalyst Loading (mg cm-2)_0.5~1} => {ZIF or MOF Derived_yes},0.148264984,0.320819113,0.46214511,1.189469692,94
{ZIF or MOF Derived_yes} => {Raman ID/IG Ratio_1~1.2},0.137223975,0.50877193,0.269716088,1.057578372,87
{Raman ID/IG Ratio_1~1.2} => {ZIF or MOF Derived_yes},0.137223975,0.285245902,0.481072555,1.057578372,87
{ZIF or MOF Derived_yes} => {Metal-N Coordination Number (XAS)_3~4},0.137223975,0.50877193,0.269716088,0.9571555,87
{Metal-N Coordination Number (XAS)_3~4} => {ZIF or MOF Derived_yes},0.137223975,0.258160237,0.531545741,0.9571555,87
{ZIF or MOF Derived_yes} => {Electrolyte Concentration (M)_0.5},0.137223975,0.50877193,0.269716088,0.9571555,87
{Electrolyte Concentration (M)_0.5} => {ZIF or MOF Derived_yes},0.137223975,0.258160237,0.531545741,0.9571555,87
{ZIF or MOF Derived_yes} => {Electrolyte pH_7~8},0.129337539,0.479532164,0.269716088,0.894186447,82
{Electrolyte pH_7~8} => {ZIF or MOF Derived_yes},0.129337539,0.241176471,0.536277603,0.894186447,82
{ZIF or MOF Derived_yes} => {Rising Rate_4~8},0.1829653,0.678362573,0.269716088,1.250237998,116
{Rising Rate_4~8} => {ZIF or MOF Derived_yes},0.1829653,0.337209302,0.542586751,1.250237998,116
{ZIF or MOF Derived_yes} => {Acid Wash_not},0.179810726,0.666666667,0.269716088,1.221579961,114
{Acid Wash_not} => {ZIF or MOF Derived_yes},0.179810726,0.329479769,0.545741325,1.221579961,114
{ZIF or MOF Derived_yes} => {Pyridinic N Ratio_25~50},0.129337539,0.479532164,0.269716088,0.871127197,82
{Pyridinic N Ratio_25~50} => {ZIF or MOF Derived_yes},0.129337539,0.23495702,0.550473186,0.871127197,82
{ZIF or MOF Derived_yes} => {Graphitic N Ratio_0~25},0.175078864,0.649122807,0.269716088,1.152783921,111
{Graphitic N Ratio_0~25} => {ZIF or MOF Derived_yes},0.175078864,0.31092437,0.563091483,1.152783921,111
{ZIF or MOF Derived_yes} => {Pyrrolic N Ratio_0~25},0.173501577,0.643274854,0.269716088,1.037751291,110
{Pyrrolic N Ratio_0~25} => {ZIF or MOF Derived_yes},0.173501577,0.279898219,0.619873817,1.037751291,110
{ZIF or MOF Derived_yes} => {Electrode Area cm2_~1},0.184542587,0.684210526,0.269716088,0.934891107,117
{Electrode Area cm2_~1} => {ZIF or MOF Derived_yes},0.184542587,0.252155172,0.731861199,0.934891107,117
{ZIF or MOF Derived_yes} => {Glassy Carbon},0.23659306,0.877192982,0.269716088,1.188334083,150
{Glassy Carbon} => {ZIF or MOF Derived_yes},0.23659306,0.320512821,0.738170347,1.188334083,150
{ZIF or MOF Derived_yes} => {Nafion117},0.159305994,0.590643275,0.269716088,0.796740077,101
{Nafion117} => {ZIF or MOF Derived_yes},0.159305994,0.214893617,0.741324921,0.796740077,101
{ZIF or MOF Derived_yes} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.269716088,1,0.269716088,1.209923664,171
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {ZIF or MOF Derived_yes},0.269716088,0.326335878,0.826498423,1.209923664,171
{ZIF or MOF Derived_yes} => {Hard or Soft Templated_not},0.261829653,0.970760234,0.269716088,1.135538724,166
{Hard or Soft Templated_not} => {ZIF or MOF Derived_yes},0.261829653,0.306273063,0.85488959,1.135538724,166
{ZIF or MOF Derived_yes} => {Carbon Nanofiber/Nanotubes_not},0.269716088,1,0.269716088,1.154826958,171
{Carbon Nanofiber/Nanotubes_not} => {ZIF or MOF Derived_yes},0.269716088,0.31147541,0.865930599,1.154826958,171
{ZIF or MOF Derived_yes} => {Biomass or other Organic Derived_not},0.269716088,1,0.269716088,1.142342342,171
{Biomass or other Organic Derived_not} => {ZIF or MOF Derived_yes},0.269716088,0.308108108,0.875394322,1.142342342,171
{ZIF or MOF Derived_yes} => {Polymer Derived_not},0.269716088,1,0.269716088,1.134168157,171
{Polymer Derived_not} => {ZIF or MOF Derived_yes},0.269716088,0.305903399,0.88170347,1.134168157,171
{ZIF or MOF Derived_yes} => {disqualified},0.238170347,0.883040936,0.269716088,0.992638215,151
{disqualified} => {ZIF or MOF Derived_yes},0.238170347,0.267730496,0.889589905,0.992638215,151
{ZIF or MOF Derived_yes} => {Carbon Black Derived_not},0.269716088,1,0.269716088,1.118165785,171
{Carbon Black Derived_not} => {ZIF or MOF Derived_yes},0.269716088,0.301587302,0.894321767,1.118165785,171
{ZIF or MOF Derived_yes} => {H-type Cell},0.258675079,0.959064327,0.269716088,1.003377531,164
{H-type Cell} => {ZIF or MOF Derived_yes},0.258675079,0.270627063,0.955835962,1.003377531,164
{ZIF or MOF Derived_yes} => {Oxidized N Ratio_~25},0.261829653,0.970760234,0.269716088,1.005656844,166
{Oxidized N Ratio_~25} => {ZIF or MOF Derived_yes},0.261829653,0.27124183,0.965299685,1.005656844,166
{Raman ID/IG Ratio_0.8~1} => {Rising Rate_~4},0.078864353,0.27173913,0.29022082,0.921297373,50
{Rising Rate_~4} => {Raman ID/IG Ratio_0.8~1},0.078864353,0.267379679,0.294952681,0.921297373,50
{Raman ID/IG Ratio_0.8~1} => {Graphitic N Ratio_25~50},0.058359621,0.201086957,0.29022082,0.660565443,37
{Raman ID/IG Ratio_0.8~1} => {Nitrogen Cotent (wt. %)_0~4},0.088328076,0.304347826,0.29022082,0.989520624,56
{Nitrogen Cotent (wt. %)_0~4} => {Raman ID/IG Ratio_0.8~1},0.088328076,0.287179487,0.307570978,0.989520624,56
{Raman ID/IG Ratio_0.8~1} => {Main Transition Metal Content (wt. %)_0.5~2},0.097791798,0.336956522,0.29022082,1.05757641,62
{Main Transition Metal Content (wt. %)_0.5~2} => {Raman ID/IG Ratio_0.8~1},0.097791798,0.306930693,0.318611987,1.05757641,62
{Raman ID/IG Ratio_0.8~1} => {Pyridinic N Ratio_50~75},0.09148265,0.315217391,0.29022082,0.98447205,58
{Pyridinic N Ratio_50~75} => {Raman ID/IG Ratio_0.8~1},0.09148265,0.285714286,0.320189274,0.98447205,58
{Raman ID/IG Ratio_0.8~1} => {Pyrolysis Time (h)_~1},0.11829653,0.407608696,0.29022082,1.236478053,75
{Pyrolysis Time (h)_~1} => {Raman ID/IG Ratio_0.8~1},0.11829653,0.358851675,0.329652997,1.236478053,75
{Raman ID/IG Ratio_0.8~1} => {Pyrrolic N Ratio_25~50},0.11829653,0.407608696,0.29022082,1.207588379,75
{Pyrrolic N Ratio_25~50} => {Raman ID/IG Ratio_0.8~1},0.11829653,0.35046729,0.337539432,1.207588379,75
{Raman ID/IG Ratio_0.8~1} => {Ni},0.108832808,0.375,0.29022082,1.105813953,69
{Ni} => {Raman ID/IG Ratio_0.8~1},0.108832808,0.320930233,0.339116719,1.105813953,69
{Raman ID/IG Ratio_0.8~1} => {Pyrolysis Temperature_800~900},0.111987382,0.385869565,0.29022082,1.127379283,71
{Pyrolysis Temperature_800~900} => {Raman ID/IG Ratio_0.8~1},0.111987382,0.32718894,0.342271293,1.127379283,71
{Raman ID/IG Ratio_0.8~1} => {Catalyst Loading (mg cm-2)_~0.5},0.113564669,0.391304348,0.29022082,1.083349155,72
{Catalyst Loading (mg cm-2)_~0.5} => {Raman ID/IG Ratio_0.8~1},0.113564669,0.31441048,0.361198738,1.083349155,72
{Raman ID/IG Ratio_0.8~1} => {BET Surface Area (m2/g)_0~500},0.126182965,0.434782609,0.29022082,1.129722024,80
{BET Surface Area (m2/g)_0~500} => {Raman ID/IG Ratio_0.8~1},0.126182965,0.327868852,0.384858044,1.129722024,80
{Raman ID/IG Ratio_0.8~1} => {Electrolyte pH_~7},0.137223975,0.472826087,0.29022082,1.180203697,87
{Electrolyte pH_~7} => {Raman ID/IG Ratio_0.8~1},0.137223975,0.342519685,0.400630915,1.180203697,87
{Raman ID/IG Ratio_0.8~1} => {Electrolyte Concentration (M)_0.1},0.140378549,0.483695652,0.29022082,1.207334817,89
{Electrolyte Concentration (M)_0.1} => {Raman ID/IG Ratio_0.8~1},0.140378549,0.350393701,0.400630915,1.207334817,89
{Raman ID/IG Ratio_0.8~1} => {Pyrolysis Time (h)_1~2},0.121451104,0.418478261,0.29022082,1.040451833,77
{Pyrolysis Time (h)_1~2} => {Raman ID/IG Ratio_0.8~1},0.121451104,0.301960784,0.402208202,1.040451833,77
{Raman ID/IG Ratio_0.8~1} => {Nitrogen Cotent (wt. %)_4~8},0.127760252,0.440217391,0.29022082,1.014901186,81
{Nitrogen Cotent (wt. %)_4~8} => {Raman ID/IG Ratio_0.8~1},0.127760252,0.294545455,0.433753943,1.014901186,81
{Raman ID/IG Ratio_0.8~1} => {BET Surface Area (m2/g)_500~1000},0.121451104,0.418478261,0.29022082,0.9509506,77
{BET Surface Area (m2/g)_500~1000} => {Raman ID/IG Ratio_0.8~1},0.121451104,0.275985663,0.440063091,0.9509506,77
{Raman ID/IG Ratio_0.8~1} => {Acid Wash_yes},0.134069401,0.461956522,0.29022082,1.02048932,85
{Acid Wash_yes} => {Raman ID/IG Ratio_0.8~1},0.134069401,0.296167247,0.452681388,1.02048932,85
{Raman ID/IG Ratio_0.8~1} => {Catalyst Loading (mg cm-2)_0.5~1},0.119873817,0.413043478,0.29022082,0.893752782,76
{Catalyst Loading (mg cm-2)_0.5~1} => {Raman ID/IG Ratio_0.8~1},0.119873817,0.259385666,0.46214511,0.893752782,76
{Raman ID/IG Ratio_0.8~1} => {Metal-N Coordination Number (XAS)_3~4},0.170347003,0.586956522,0.29022082,1.104244614,108
{Metal-N Coordination Number (XAS)_3~4} => {Raman ID/IG Ratio_0.8~1},0.170347003,0.320474777,0.531545741,1.104244614,108
{Raman ID/IG Ratio_0.8~1} => {Electrolyte Concentration (M)_0.5},0.132492114,0.456521739,0.29022082,0.858856922,84
{Electrolyte Concentration (M)_0.5} => {Raman ID/IG Ratio_0.8~1},0.132492114,0.24925816,0.531545741,0.858856922,84
{Raman ID/IG Ratio_0.8~1} => {Electrolyte pH_7~8},0.135646688,0.467391304,0.29022082,0.871547315,86
{Electrolyte pH_7~8} => {Raman ID/IG Ratio_0.8~1},0.135646688,0.252941176,0.536277603,0.871547315,86
{Raman ID/IG Ratio_0.8~1} => {Rising Rate_4~8},0.138801262,0.47826087,0.29022082,0.881445905,88
{Rising Rate_4~8} => {Raman ID/IG Ratio_0.8~1},0.138801262,0.255813953,0.542586751,0.881445905,88
{Raman ID/IG Ratio_0.8~1} => {Acid Wash_not},0.15615142,0.538043478,0.29022082,0.985894697,99
{Acid Wash_not} => {Raman ID/IG Ratio_0.8~1},0.15615142,0.286127168,0.545741325,0.985894697,99
{Raman ID/IG Ratio_0.8~1} => {Pyridinic N Ratio_25~50},0.17192429,0.592391304,0.29022082,1.076149246,109
{Pyridinic N Ratio_25~50} => {Raman ID/IG Ratio_0.8~1},0.17192429,0.312320917,0.550473186,1.076149246,109
{Raman ID/IG Ratio_0.8~1} => {Graphitic N Ratio_0~25},0.195583596,0.673913043,0.29022082,1.196809158,124
{Graphitic N Ratio_0~25} => {Raman ID/IG Ratio_0.8~1},0.195583596,0.347338936,0.563091483,1.196809158,124
{Raman ID/IG Ratio_0.8~1} => {Pyrrolic N Ratio_0~25},0.159305994,0.548913043,0.29022082,0.885523841,101
{Pyrrolic N Ratio_0~25} => {Raman ID/IG Ratio_0.8~1},0.159305994,0.256997455,0.619873817,0.885523841,101
{Raman ID/IG Ratio_0.8~1} => {ZIF or MOF Derived_not},0.189274448,0.652173913,0.29022082,0.894974591,120
{ZIF or MOF Derived_not} => {Raman ID/IG Ratio_0.8~1},0.189274448,0.25974026,0.728706625,0.894974591,120
{Raman ID/IG Ratio_0.8~1} => {Electrode Area cm2_~1},0.214511041,0.739130435,0.29022082,1.009932534,136
{Electrode Area cm2_~1} => {Raman ID/IG Ratio_0.8~1},0.214511041,0.293103448,0.731861199,1.009932534,136
{Raman ID/IG Ratio_0.8~1} => {Glassy Carbon},0.22555205,0.777173913,0.29022082,1.052838164,143
{Glassy Carbon} => {Raman ID/IG Ratio_0.8~1},0.22555205,0.305555556,0.738170347,1.052838164,143
{Raman ID/IG Ratio_0.8~1} => {Nafion117},0.19873817,0.684782609,0.29022082,0.92372803,126
{Nafion117} => {Raman ID/IG Ratio_0.8~1},0.19873817,0.268085106,0.741324921,0.92372803,126
{Raman ID/IG Ratio_0.8~1} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.231861199,0.798913043,0.29022082,0.966623797,147
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Raman ID/IG Ratio_0.8~1},0.231861199,0.280534351,0.826498423,0.966623797,147
{Raman ID/IG Ratio_0.8~1} => {Hard or Soft Templated_not},0.247634069,0.85326087,0.29022082,0.998094818,157
{Hard or Soft Templated_not} => {Raman ID/IG Ratio_0.8~1},0.247634069,0.289667897,0.85488959,0.998094818,157
{Raman ID/IG Ratio_0.8~1} => {Carbon Nanofiber/Nanotubes_not},0.261829653,0.902173913,0.29022082,1.041854756,166
{Carbon Nanofiber/Nanotubes_not} => {Raman ID/IG Ratio_0.8~1},0.261829653,0.302367942,0.865930599,1.041854756,166
{Raman ID/IG Ratio_0.8~1} => {Biomass or other Organic Derived_not},0.264984227,0.913043478,0.29022082,1.043008226,168
{Biomass or other Organic Derived_not} => {Raman ID/IG Ratio_0.8~1},0.264984227,0.302702703,0.875394322,1.043008226,168
{Raman ID/IG Ratio_0.8~1} => {Polymer Derived_not},0.257097792,0.885869565,0.29022082,1.004725053,163
{Polymer Derived_not} => {Raman ID/IG Ratio_0.8~1},0.257097792,0.291592129,0.88170347,1.004725053,163
{Raman ID/IG Ratio_0.8~1} => {disqualified},0.266561514,0.918478261,0.29022082,1.03247379,169
{disqualified} => {Raman ID/IG Ratio_0.8~1},0.266561514,0.29964539,0.889589905,1.03247379,169
{Raman ID/IG Ratio_0.8~1} => {Carbon Black Derived_not},0.269716088,0.929347826,0.29022082,1.039164941,171
{Carbon Black Derived_not} => {Raman ID/IG Ratio_0.8~1},0.269716088,0.301587302,0.894321767,1.039164941,171
{Raman ID/IG Ratio_0.8~1} => {H-type Cell},0.29022082,1,0.29022082,1.04620462,184
{H-type Cell} => {Raman ID/IG Ratio_0.8~1},0.29022082,0.303630363,0.955835962,1.04620462,184
{Raman ID/IG Ratio_0.8~1} => {Oxidized N Ratio_~25},0.282334385,0.972826087,0.29022082,1.007796959,179
{Oxidized N Ratio_~25} => {Raman ID/IG Ratio_0.8~1},0.282334385,0.29248366,0.965299685,1.007796959,179
{Rising Rate_~4} => {Graphitic N Ratio_25~50},0.102523659,0.347593583,0.294952681,1.141835915,65
{Graphitic N Ratio_25~50} => {Rising Rate_~4},0.102523659,0.336787565,0.304416404,1.141835915,65
{Rising Rate_~4} => {Nitrogen Cotent (wt. %)_0~4},0.06466877,0.219251337,0.294952681,0.712847936,41
{Nitrogen Cotent (wt. %)_0~4} => {Rising Rate_~4},0.06466877,0.21025641,0.307570978,0.712847936,41
{Rising Rate_~4} => {Main Transition Metal Content (wt. %)_0.5~2},0.085173502,0.288770053,0.294952681,0.906337693,54
{Main Transition Metal Content (wt. %)_0.5~2} => {Rising Rate_~4},0.085173502,0.267326733,0.318611987,0.906337693,54
{Rising Rate_~4} => {Pyridinic N Ratio_50~75},0.104100946,0.352941176,0.294952681,1.102289192,66
{Pyridinic N Ratio_50~75} => {Rising Rate_~4},0.104100946,0.325123153,0.320189274,1.102289192,66
{Rising Rate_~4} => {Pyrolysis Time (h)_~1},0.082018927,0.278074866,0.294952681,0.843538111,52
{Pyrolysis Time (h)_~1} => {Rising Rate_~4},0.082018927,0.248803828,0.329652997,0.843538111,52
{Rising Rate_~4} => {Pyrrolic N Ratio_25~50},0.097791798,0.331550802,0.294952681,0.982257984,62
{Pyrrolic N Ratio_25~50} => {Rising Rate_~4},0.097791798,0.289719626,0.337539432,0.982257984,62
{Rising Rate_~4} => {Ni},0.089905363,0.304812834,0.294952681,0.898843427,57
{Ni} => {Rising Rate_~4},0.089905363,0.265116279,0.339116719,0.898843427,57
{Rising Rate_~4} => {Pyrolysis Temperature_800~900},0.126182965,0.427807487,0.294952681,1.249907588,80
{Pyrolysis Temperature_800~900} => {Rising Rate_~4},0.126182965,0.368663594,0.342271293,1.249907588,80
{Rising Rate_~4} => {Catalyst Loading (mg cm-2)_~0.5},0.134069401,0.454545455,0.294952681,1.258435887,85
{Catalyst Loading (mg cm-2)_~0.5} => {Rising Rate_~4},0.134069401,0.371179039,0.361198738,1.258435887,85
{Rising Rate_~4} => {BET Surface Area (m2/g)_0~500},0.134069401,0.454545455,0.294952681,1.181073025,85
{BET Surface Area (m2/g)_0~500} => {Rising Rate_~4},0.134069401,0.348360656,0.384858044,1.181073025,85
{Rising Rate_~4} => {Electrolyte pH_~7},0.104100946,0.352941176,0.294952681,0.880963409,66
{Electrolyte pH_~7} => {Rising Rate_~4},0.104100946,0.25984252,0.400630915,0.880963409,66
{Rising Rate_~4} => {Electrolyte Concentration (M)_0.1},0.100946372,0.342245989,0.294952681,0.854267548,64
{Electrolyte Concentration (M)_0.1} => {Rising Rate_~4},0.100946372,0.251968504,0.400630915,0.854267548,64
{Rising Rate_~4} => {Pyrolysis Time (h)_1~2},0.105678233,0.35828877,0.294952681,0.890804236,67
{Pyrolysis Time (h)_1~2} => {Rising Rate_~4},0.105678233,0.262745098,0.402208202,0.890804236,67
{Rising Rate_~4} => {Nitrogen Cotent (wt. %)_4~8},0.126182965,0.427807487,0.294952681,0.986290715,80
{Nitrogen Cotent (wt. %)_4~8} => {Rising Rate_~4},0.126182965,0.290909091,0.433753943,0.986290715,80
{Rising Rate_~4} => {BET Surface Area (m2/g)_500~1000},0.113564669,0.385026738,0.294952681,0.874935311,72
{BET Surface Area (m2/g)_500~1000} => {Rising Rate_~4},0.113564669,0.258064516,0.440063091,0.874935311,72
{Rising Rate_~4} => {Acid Wash_yes},0.126182965,0.427807487,0.294952681,0.945052078,80
{Acid Wash_yes} => {Rising Rate_~4},0.126182965,0.278745645,0.452681388,0.945052078,80
{Rising Rate_~4} => {Catalyst Loading (mg cm-2)_0.5~1},0.078864353,0.267379679,0.294952681,0.578562173,50
{Rising Rate_~4} => {Raman ID/IG Ratio_1~1.2},0.151419558,0.513368984,0.294952681,1.067134216,96
{Raman ID/IG Ratio_1~1.2} => {Rising Rate_~4},0.151419558,0.314754098,0.481072555,1.067134216,96
{Rising Rate_~4} => {Metal-N Coordination Number (XAS)_3~4},0.159305994,0.540106952,0.294952681,1.016106254,101
{Metal-N Coordination Number (XAS)_3~4} => {Rising Rate_~4},0.159305994,0.299703264,0.531545741,1.016106254,101
{Rising Rate_~4} => {Electrolyte Concentration (M)_0.5},0.14511041,0.49197861,0.294952681,0.925562132,92
{Electrolyte Concentration (M)_0.5} => {Rising Rate_~4},0.14511041,0.272997033,0.531545741,0.925562132,92
{Rising Rate_~4} => {Electrolyte pH_7~8},0.149842271,0.50802139,0.294952681,0.947310475,95
{Electrolyte pH_7~8} => {Rising Rate_~4},0.149842271,0.279411765,0.536277603,0.947310475,95
{Rising Rate_~4} => {Acid Wash_not},0.168769716,0.572192513,0.294952681,1.048468363,107
{Acid Wash_not} => {Rising Rate_~4},0.168769716,0.309248555,0.545741325,1.048468363,107
{Rising Rate_~4} => {Pyridinic N Ratio_25~50},0.160883281,0.545454545,0.294952681,0.990883042,102
{Pyridinic N Ratio_25~50} => {Rising Rate_~4},0.160883281,0.29226361,0.550473186,0.990883042,102
{Rising Rate_~4} => {Graphitic N Ratio_0~25},0.151419558,0.513368984,0.294952681,0.911697299,96
{Graphitic N Ratio_0~25} => {Rising Rate_~4},0.151419558,0.268907563,0.563091483,0.911697299,96
{Rising Rate_~4} => {Pyrrolic N Ratio_0~25},0.192429022,0.652406417,0.294952681,1.052482617,122
{Pyrrolic N Ratio_0~25} => {Rising Rate_~4},0.192429022,0.31043257,0.619873817,1.052482617,122
{Rising Rate_~4} => {ZIF or MOF Derived_not},0.233438486,0.79144385,0.294952681,1.086093942,148
{ZIF or MOF Derived_not} => {Rising Rate_~4},0.233438486,0.32034632,0.728706625,1.086093942,148
